InternetMessageID,SublimeFlaggedRuleName
<b3075afb-0d75-4c9b-a5ee-68416d35e5a0@ME0P282MB5232.AUSP282.PROD.OUTLOOK.COM>,Credential phishing: Fake password expiration from new and unsolicited sender
<gzX8hF-MStSvRD1GrzN-Mg@geopod-ismtpd-canary-0>,Request for Quote or Purchase (RFQ|RFP) with suspicious sender or recipient pattern
<_KydFHyPQHSC9nGDAk6JLw@geopod-ismtpd-7>,Request for Quote or Purchase (RFQ|RFP) with suspicious sender or recipient pattern
<SY2PPF3A5462C096AD1B5D7126E1F5494FAF53BA@SY2PPF3A5462C09.AUSP300.PROD.OUTLOOK.COM>,VIP / Executive impersonation in subject (untrusted)
<01000198ef59a412-d78b0d3e-f0b0-4fa3-9162-33b8b3227789-000000@email.amazonses.com>,Link: Adobe share with suspicious indicators
<DOCPRDAUSSEIS06eFUt0000306f@ausmtp.doc.ineight.com>,Fake thread with suspicious indicators
<DOCPRDAUSSEIS06eFUt0000306f@ausmtp.doc.ineight.com>,Fake thread with suspicious indicators
<a734b317-6895-5f9f-a371-17ec8afacb88@pd1.sendpdr.com>,Credential phishing link (unknown sender)
<2c5f7b8c-b6d3-5953-93b0-059d95e25b9e@pd1.sendpdr.com>,Credential phishing link (unknown sender)
<629793817.5070.1756354280817@app128185.mel201.service-now.com>,"Impersonation: Internal corporate services, Credential phishing: Fake password expiration from new and unsolicited sender"
<01010198eedb4954-8eba4ce6-f740-4df8-b28f-506adfc6eefd-000000@us-west-2.amazonses.com>,Suspicious newly registered reply-to domain with engaging financial or urgent language
<01010198eed9885a-d5bfe5f5-0bf7-4717-b347-1399a78e2325-000000@us-west-2.amazonses.com>,Suspicious newly registered reply-to domain with engaging financial or urgent language
<01010198eed7fd6b-c2caf331-abcf-4a2e-9dca-ec400a374f65-000000@us-west-2.amazonses.com>,Suspicious newly registered reply-to domain with engaging financial or urgent language
<01010198eed71b6d-88d46f2c-f104-476a-9868-f6e5218f10a3-000000@us-west-2.amazonses.com>,Suspicious newly registered reply-to domain with engaging financial or urgent language
<01010198eed60f55-5ee5a426-c4cd-41f8-86a8-dfab66326ac1-000000@us-west-2.amazonses.com>,Suspicious newly registered reply-to domain with engaging financial or urgent language
<01010198eed231c8-edba0969-9c5c-431d-a105-ea0d68b88b88-000000@us-west-2.amazonses.com>,Suspicious newly registered reply-to domain with engaging financial or urgent language
<01010198edf14b97-9a6e1882-0511-4a8f-b29e-18709b44d6e9-000000@us-west-2.amazonses.com>,Suspicious newly registered reply-to domain with engaging financial or urgent language
<01010198ededac08-ee1d38a8-a6f6-4713-b205-5b6f7dbfb9c2-000000@us-west-2.amazonses.com>,Suspicious newly registered reply-to domain with engaging financial or urgent language
<01010198edec8c61-9731fe9b-d168-43dd-9370-1a9ebdec7e64-000000@us-west-2.amazonses.com>,Suspicious newly registered reply-to domain with engaging financial or urgent language
<01010198eddca647-88141088-0fba-40e3-8537-3b0bd74741e9-000000@us-west-2.amazonses.com>,Suspicious newly registered reply-to domain with engaging financial or urgent language
<01010198edda06eb-81a25062-0823-4ea7-86d5-59bb85b80064-000000@us-west-2.amazonses.com>,Suspicious newly registered reply-to domain with engaging financial or urgent language
<d94da2b1-449e-40c3-abd6-d99ca32edd38@SY7P282MB5113.AUSP282.PROD.OUTLOOK.COM>,Credential phishing: Fake password expiration from new and unsolicited sender
<39a721bf-1113-f1a9-dd16-82cf40fc34c5@savo.ch>,"Credential phishing: DocuSign embedded image lure with no DocuSign domains in links, Brand impersonation: DocuSign, Unusually long local part from untrusted sender address, Fake thread with suspicious indicators, Credential phishing language and suspicious indicators (unknown sender)"
<01010198ee7e42dd-9c69d135-af1b-4bd3-94d1-535ebde0c923-000000@us-west-2.amazonses.com>,Suspicious newly registered reply-to domain with engaging financial or urgent language
<01010198ee7b94bd-d39b6d53-9f16-4827-a96d-37542fbab788-000000@us-west-2.amazonses.com>,Suspicious newly registered reply-to domain with engaging financial or urgent language
<01010198ee7b8715-a8e149e7-fd6c-470a-979d-f8f7dc26a16f-000000@us-west-2.amazonses.com>,Suspicious newly registered reply-to domain with engaging financial or urgent language
<01010198ee7a9092-88aabc96-c328-4b3b-9959-827fa720cf56-000000@us-west-2.amazonses.com>,Suspicious newly registered reply-to domain with engaging financial or urgent language
<01010198ee78fce2-730f3a2e-d807-48c4-9942-fe46df62ab6d-000000@us-west-2.amazonses.com>,Suspicious newly registered reply-to domain with engaging financial or urgent language
<01010198ee78aa7e-0605e198-922e-4ad1-9908-550949391860-000000@us-west-2.amazonses.com>,Suspicious newly registered reply-to domain with engaging financial or urgent language
<F9dSGYrOQvu1JKjZyhPUQQ@geopod-ismtpd-3>,Predatory Academic Journal Solicitation
"<SpoImmediateAlert-7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2,7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2-fe8d608e-3a3a-49bb-89a8-83c57c8465a5-r0-SendEmail-rh_ae-aid_a93b338f-5103-4055-a6c9-3027ed146552@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2,7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2-83a8468c-3e8e-437e-9555-8aeee53485b7-r0-SendEmail-rh_ae-aid_7682d3b9-38c1-49e2-a209-1dbda1b8eb30@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-63cd5d5d-626a-47f6-af27-8e16153e36e4,63cd5d5d-626a-47f6-af27-8e16153e36e4-fa279c49-78b8-46ac-a234-e02639367087-r0-SendEmail-rh_ae-aid_7ed30fae-40dd-42b4-9a66-8a428cf7fd81@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-6a8a4ecc-c45c-4ea4-a95a-41131161c22b,6a8a4ecc-c45c-4ea4-a95a-41131161c22b-1e4d12c7-cb7d-481f-961e-56562377b15f-r0-SendEmail-rh_ae-aid_b018c65a-dbfa-49f1-bd72-e24855af3772@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-5372c855-b0b7-47c3-8015-ff20d42c10e0,5372c855-b0b7-47c3-8015-ff20d42c10e0-d12ec4d2-40ae-49aa-96c9-9caba59488bb-r0-SendEmail-rh_ae-aid_ec01b4be-3868-4594-b236-413fb2020528@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-5372c855-b0b7-47c3-8015-ff20d42c10e0,5372c855-b0b7-47c3-8015-ff20d42c10e0-ebdc27b2-874d-4d2e-b6f4-81c633ecaa6c-r0-SendEmail-rh_ae-aid_a9b1934f-e43d-4cac-9f6b-cc6443d3d568@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-5372c855-b0b7-47c3-8015-ff20d42c10e0,5372c855-b0b7-47c3-8015-ff20d42c10e0-435721d5-c412-41cd-871d-381914de290f-r0-SendEmail-rh_ae-aid_f6118b4d-25bb-4377-944e-8b937e2df604@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-5372c855-b0b7-47c3-8015-ff20d42c10e0,5372c855-b0b7-47c3-8015-ff20d42c10e0-d1ec23fc-2813-49b9-9f57-6bd1a0bb9669-r0-SendEmail-rh_ae-aid_bc7f391f-ff11-4a47-a92e-cee1b6b774d4@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-5372c855-b0b7-47c3-8015-ff20d42c10e0,5372c855-b0b7-47c3-8015-ff20d42c10e0-042b1015-94c8-4825-a9b5-6c03907c99e6-r0-SendEmail-rh_ae-aid_73b4ba3b-ddcb-47d0-9a3b-3a7ff1264cb3@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-5372c855-b0b7-47c3-8015-ff20d42c10e0,5372c855-b0b7-47c3-8015-ff20d42c10e0-e6223f15-8aa5-45f2-a0c2-f0ae0a01db3b-r0-SendEmail-rh_ae-aid_ea4a7b9b-dc75-4972-85b3-76944d78db75@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
<SpoImmediateAlert-f015d4c2-9a66-4f49-824a-a876286254db-94cd3166-32b8-4395-9d9a-f72028d74555-r0-SendEmail-rh_ae-aid_7f864e67-c2ec-49b7-9e09-b4dace617622@odspnotify>,Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-5372c855-b0b7-47c3-8015-ff20d42c10e0,5372c855-b0b7-47c3-8015-ff20d42c10e0-852f3bde-a362-44f6-a64c-eb95cde64d96-r0-SendEmail-rh_ae-aid_619792af-bac6-432f-b0d1-8f5627e5aa22@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-5372c855-b0b7-47c3-8015-ff20d42c10e0,5372c855-b0b7-47c3-8015-ff20d42c10e0-d3e90aea-5e39-410f-8912-6a4defebcdde-r0-SendEmail-rh_ae-aid_ab3851f3-63f2-43de-8496-bcbc1a6de34b@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-5372c855-b0b7-47c3-8015-ff20d42c10e0,5372c855-b0b7-47c3-8015-ff20d42c10e0-f04add15-8fe4-4799-85c3-b29472a6ff97-r0-SendEmail-rh_ae-aid_f1e27cdc-fd60-4899-a4cd-f941ee89966a@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-5372c855-b0b7-47c3-8015-ff20d42c10e0,5372c855-b0b7-47c3-8015-ff20d42c10e0-c814ae17-0adb-4939-af92-7b143455c7cc-r0-SendEmail-rh_ae-aid_854cd30e-5c0d-4a0f-a629-ce814a54f21b@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-5372c855-b0b7-47c3-8015-ff20d42c10e0,5372c855-b0b7-47c3-8015-ff20d42c10e0-322506fa-57e6-48f8-a3b5-409f348e2471-r0-SendEmail-rh_ae-aid_a90fa6c4-c28c-49e2-ba6c-db7bec276f06@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2,7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2-0e9a65ea-c84b-4741-a315-7df40f3122c1-r0-SendEmail-rh_ae-aid_4037256b-a45b-492d-8aef-c23b91541776@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2,7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2-8239194c-c967-4e35-8877-ff3efdc38430-r0-SendEmail-rh_ae-aid_98690b99-0bbc-4bc2-898b-93d3aaf91638@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2,7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2-217cafec-0775-46b1-a7a9-8d6d9297e44c-r0-SendEmail-rh_ae-aid_31ddacbf-7b0b-44d2-8208-9f0eacd929f7@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2,7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2-393a80f2-bfc2-434c-b1c1-6a940d050b3b-r0-SendEmail-rh_ae-aid_3d07ef25-1e8c-47f8-af61-bdc68d06627b@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2,7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2-57d65b05-87f7-4bc4-baf8-7150295e12e1-r0-SendEmail-rh_ae-aid_9aeff04a-32d9-4dfb-ab5f-e517ac7ea616@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2,7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2-58857a1a-9f69-483e-9244-9e086c310f7b-r0-SendEmail-rh_ae-aid_c498eebb-e198-4a77-9832-0f4045b9158c@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2,7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2-5af2c03b-a9b1-4d47-a9e0-88b149e939fc-r0-SendEmail-rh_ae-aid_976abbf0-cc83-41bc-9d4a-720f26b7cf49@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2,7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2-3cf75d82-1d64-499a-9cd9-fe8607e8c5d6-r0-SendEmail-rh_ae-aid_39b22b68-0d9d-4e6b-925e-905cebd0cd68@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2,7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2-b1927dab-5442-41ab-82f5-6957461da525-r0-SendEmail-rh_ae-aid_e658317b-e153-4158-b89a-2bf4e0b1837c@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
<SpoImmediateAlert-df3a37fc-eabd-4111-9846-4e7f9ecd0fa5-4160f3fc-e23f-43e3-9dfa-b20705722e14-r0-SendEmail-rh_ae-aid_811404b2-b9fc-4380-bebe-820f423dce5f@odspnotify>,Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2,7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2-1b03a6ca-7678-40da-a4cc-8de2d1a1d062-r0-SendEmail-rh_ae-aid_220a8f57-2355-4680-8620-2153fc49e665@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-8dd2e9f4-a02f-42e6-80d8-674406b23a08,8dd2e9f4-a02f-42e6-80d8-674406b23a08-358617dc-27fb-46fa-8357-e023ed899ca1-r0-SendEmail-rh_ae-aid_7ba8e7df-1f35-4948-a9d0-8d1fe09f03e1@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2,7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2-5d78528c-b44b-432b-a239-ab34adfc92ac-r0-SendEmail-rh_ae-aid_5b6e7855-f229-4c6e-9e40-685ecde51060@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2,7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2-463ee4b2-c854-4db7-a176-91782052383f-r0-SendEmail-rh_ae-aid_9c8dff62-b875-44cd-857b-d4c3dfd6f4b4@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2,7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2-481ded94-79b4-497a-8277-467526bfccef-r0-SendEmail-rh_ae-aid_ef375235-2e6b-4747-b10f-88a8e166f1d8@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2,7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2-3948c702-73a8-4ec0-ad31-c2080121ec72-r0-SendEmail-rh_ae-aid_b9689b9c-101c-414d-9465-50920aebca74@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
<SY3PPFC3E8FB408146303D91C66AE77F0EBAF3BA@SY3PPFC3E8FB408.AUSP300.PROD.OUTLOOK.COM>,Spam: Default Microsoft Exchange Online sender domain (onmicrosoft.com)
<68afa249.050a0220.c1eab.9b9fSMTPIN_ADDED_MISSING@mx.google.com>,"Brand impersonation: Microsoft (QR code), Cyrillic vowel substitution in subject or display name from unknown sender, QR Code with suspicious indicators"
"<SpoImmediateAlert-dab673d3-e3ae-4f4e-bf7f-cd50953fd944,dab673d3-e3ae-4f4e-bf7f-cd50953fd944-55608b97-bb09-4098-bc04-d6de2c5fb306-r0-SendEmail-rh_ae-aid_919104e0-b624-4c81-8d03-eab1ddd9460a@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-dab673d3-e3ae-4f4e-bf7f-cd50953fd944,dab673d3-e3ae-4f4e-bf7f-cd50953fd944-f9c17033-f1f6-46f2-9635-fce157626859-r0-SendEmail-rh_ae-aid_eb44f554-0ff3-494c-893e-d8cf7b65d910@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-dab673d3-e3ae-4f4e-bf7f-cd50953fd944,dab673d3-e3ae-4f4e-bf7f-cd50953fd944-41823599-acc8-4aeb-8f3e-8592bacbc1be-r0-SendEmail-rh_ae-aid_175ff796-42cc-46c5-86f3-3a17f2bf4b0f@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-dab673d3-e3ae-4f4e-bf7f-cd50953fd944,dab673d3-e3ae-4f4e-bf7f-cd50953fd944-178f5cd8-2b6f-4d67-b5cc-59a699f348d4-r0-SendEmail-rh_ae-aid_7780d2ff-25f5-464a-b1c6-70904b05dde8@odspnotify>",Brand impersonation: Adobe with suspicious language and link
